RT @Satyend71267811: सबसे बड़ा कोरोना तो नीचे बोल रहा हैं। https://t.co/K9rDemkLfa,-1,बड़ा कोरोना बोल,बड़ा कोरोना बोल,UNINFORMATIVE
RT @Ra_THORe: आदरणीय PM श्री @narendramodi जी के आह्वान पर दीप प्रज्ज्वलित किया।  इस दीपक के माध्यम से देशवासियों व #COVID-19 के योद्धाओं…,1,आदरणीय PM श्री जी आह्वान दीप प्रज्ज्वलित दीपक माध्यम देशवासियों COVID योद्धाओं,आदरणीय PM श्री जी आह्वान दीप प्रज्ज्वलित दीपक माध्यम देशवासियों COVID योद्धाओं,INFORMATIVE
@ShashiTharoor @INCIndia @JPNadda @narendramodi दुनिया के 200 देश कोरोना से पीड़ित हैं।लेकिन भारत दुनिया का अकेला… https://t.co/ArhpM3isCU,0,दुनिया देश कोरोना पीड़ित भारत दुनिया अकेला,दुनिया देश कोरोना पीड़ित भारत दुनिया अकेला,INFORMATIVE
"RT @kpmaurya1: #रामायण में #माता_सीता द्वारा लक्ष्मण रेखा लांघने का परिणाम आप सभी जानते हैं। इसलिए, #कोरोना_वायरस के विरुद्ध  #महायुद्ध में…",0,रामायण माता सीता लक्ष्मण रेखा लांघने परिणाम जानते इसलिए कोरोना वायरस विरुद्ध महायुद्ध,रामायण माता सीता लक्ष्मण रेखा लांघने परिणाम जानते इसलिए कोरोना वायरस विरुद्ध महायुद्ध,UNINFORMATIVE
RT @irvpaswan: कोरोना के खिलाफ जारी देशव्यापी लॉकडाउन के दौरान देश के विभिन्न हिस्सों से जरूरतमंद लोगों की मदद करती पुलिस का मानवीय चेहरा…,1,कोरोना खिलाफ जारी देशव्यापी लॉकडाउन दौरान देश विभिन्न हिस्सों जरूरतमंद लोगों मदद करती पुलिस मानवीय चेहरा,कोरोना खिलाफ जारी देशव्यापी लॉकडाउन दौरान देश विभिन्न हिस्सों जरूरतमंद लोगों मदद करती पुलिस मानवीय चेहरा,INFORMATIVE
"मेरा भारत के सभी देशवासियों को नमस्कार🙏🙏👉5 अप्रैल दिन रविवार को 👉रात्रि 9:00 बजे, 👉9 मिनट के लिए 👉दीया जलाकर 👉…",0,मेरा भारत देशवासियों नमस्कार🙏🙏👉 अप्रैल दिन रविवार 👉रात्रि बजे 👉 मिनट 👉दीया जलाकर 👉,मेरा भारत देशवासियों नमस्कार अप्रैल दिन रविवार रात्रि बजे  मिनट दीया जलाकर,INFORMATIVE
@DMBahraich @CMOfficeUP @UPGovt सम्पूर्ण देश के सहयोग से ही कोरोना नामक महामारी से निजात मिलेगी।,1,सम्पूर्ण देश सहयोग कोरोना नामक महामारी निजात मिलेगी,सम्पूर्ण देश सहयोग कोरोना नामक महामारी निजात मिलेगी,INFORMATIVE
"RT @durgeshpandey__: कोरोना का कहर: महिला ने कुत्ते से छिनी रोटी, 3 दिन तक बच्चियां रहीं भूखी ।लेकिन अफसोस देश के मूर्ख और गद्दार नेता नही…",-1,कोरोना कहर महिला कुत्ते छिनी रोटी दिन बच्चियां रहीं भूखी अफसोस देश मूर्ख गद्दार नेता नही,कोरोना कहर महिला कुत्ते छिनी रोटी दिन बच्चियां रहीं भूखी अफसोस देश मूर्ख गद्दार नेता नही,UNINFORMATIVE
जो @INCIndia @priyankagandhi  जैसे लोग ज्ञान पेल रहें हैं कि दीपक जलाने से कोरोना नहीं भागता है.क्या वे ज्ञानी बता… https://t.co/Y6f6heWJTz,-1,लोग ज्ञान पेल रहें दीपक जलाने कोरोना भागता क्या ज्ञानी बता,लोग ज्ञान पेल रहें दीपक जलाने कोरोना भागता क्या ज्ञानी बता,UNINFORMATIVE
"RT @saraswat565: जर्मनी के मंत्री ने की खुदकुशी, देश की अर्थव्यवस्था पर कोरोना के होने वाले प्रभाव से थे परेशान।इससे अंदाजा लगा सकते हो, आ…",-1,जर्मनी मंत्री खुदकुशी देश अर्थव्यवस्था कोरोना प्रभाव परेशान इससे अंदाजा लगा आ,जर्मनी मंत्री खुदकुशी देश अर्थव्यवस्था कोरोना प्रभाव परेशान इससे अंदाजा लगा आ,INFORMATIVE
RT @azizkavish: 5 अप्रैल को ऐसे होगा कोरोना दहन...#टीवी_देखना_बंद_करो https://t.co/CC1Y3lNXst,1,अप्रैल होगा कोरोना दहन टीवी देखना बंद करो,अप्रैल होगा कोरोना दहन टीवी देखना बंद करो,UNINFORMATIVE
RT @Insan_MSGkiPari: #iSupportLampLighting 9 मिनट की दिवाली! कल रात्रि 9 बजे मनाएंगे हिंदूस्तानी! #कोरोना को मिटाना है!सफल #CoronaFreeI…,1,iSupportLampLighting मिनट दिवाली कल रात्रि बजे मनाएंगे हिंदूस्तानी कोरोना मिटाना सफल CoronaFreeI,iSupportLampLighting मिनट दिवाली कल रात्रि बजे मनाएंगे हिंदूस्तानी कोरोना मिटाना सफल CoronaFreeI,UNINFORMATIVE
"RT @MimrotReena2: खाज हूँ , खुजली हूँ , दाद हूँ , कोरोना के कोढ़ से बहता हुआ मवाद हूँ ,  हाँ मैं कुदरती कौम का ज़ाहिल मौलाना साद हूँ ।। 😂😂…",-1,खाज हूँ खुजली हूँ दाद हूँ कोरोना कोढ़ बहता मवाद हूँ हाँ मैं कुदरती कौम ज़ाहिल मौलाना साद हूँ 😂😂,खाज हूँ खुजली हूँ दाद हूँ कोरोना कोढ़ बहता मवाद हूँ हाँ मैं कुदरती कौम ज़ाहिल मौलाना साद हूँ,UNINFORMATIVE
"RT @DPKS511: जब नाश मनुज पर छाता है पहले विवेक मर जाता है।पहले कोरोना फैलाओ ,फिर कोई आरोप लगाए , कहासुनी हो जाए तो गोली मार दो।😡😡एक समुदा…",-1,नाश मनुज छाता विवेक मर जाता कोरोना फैलाओ आरोप लगाए कहासुनी जाए गोली मार 😡😡एक समुदा,नाश मनुज छाता विवेक मर जाता कोरोना फैलाओ आरोप लगाए कहासुनी जाए गोली मार एक समुदा,UNINFORMATIVE
RT @Prakash66908608: कोरोना एक राष्ट्रीय आपदा है सरकार ने केवल रजिस्टर्ड 2 करोड़ मजदूरों को अनाज और राहत पैकेज देने की बात की है नान रजिस्ट…,1,कोरोना राष्ट्रीय आपदा सरकार केवल रजिस्टर्ड करोड़ मजदूरों अनाज राहत पैकेज देने बात नान रजिस्ट,कोरोना राष्ट्रीय आपदा सरकार केवल रजिस्टर्ड करोड़ मजदूरों अनाज राहत पैकेज देने बात नान रजिस्ट,INFORMATIVE
RT @AltNewsHindi: वायरल हो रहे एक फ़र्ज़ी मेसेज का दावा है कि दादर पुलिस ने कोरोना वायरस के बारे में गलत जानकारी फैलाने वाले 52 लोगों के खि…,-1,वायरल फ़र्ज़ी मेसेज दावा दादर पुलिस कोरोना वायरस बारे गलत जानकारी फैलाने लोगों खि,वायरल फ़र्ज़ी मेसेज दावा दादर पुलिस कोरोना वायरस बारे गलत जानकारी फैलाने लोगों खि,INFORMATIVE
"कोरोना लॉकडाउन के बीच सरकार की एडवाइजरी, शारीरिक और मानसिक रूप से सक्रिय रहने का निर्देश #CoronavirusOutbreakindia…",0,कोरोना लॉकडाउन बीच सरकार एडवाइजरी शारीरिक मानसिक रूप सक्रिय रहने निर्देश CoronavirusOutbreakindia,कोरोना लॉकडाउन बीच सरकार एडवाइजरी शारीरिक मानसिक रूप सक्रिय रहने निर्देश CoronavirusOutbreakindia,INFORMATIVE
"RT @DDNational: PLEASE RETWEET -आओ फिर से दीया जलाएँ ...🪔5 अप्रैल रात 9 बजे, 9 मिनट के लिए घर की सभी लाइटें बंद करके, दरवाजे या बालकनी…",1,PLEASE RETWEET आओ दीया जलाएँ 🪔 अप्रैल रात बजे मिनट लाइटें बंद करके दरवाजे बालकनी,PLEASE RETWEET आओ दीया जलाएँ  अप्रैल रात बजे मिनट लाइटें बंद करके दरवाजे बालकनी,INFORMATIVE
"RT @Republic_Bharat: अगर मौलाना साद कोरोना से नहीं डरता, तो अपना इलाज क्यों करा रहा है? देखिए 'पूछता है भारत' अर्नब के साथ रिपब्लिक भारत पर…",0,अगर मौलाना साद कोरोना डरता इलाज क्यों करा देखिए पूछता भारत अर्नब रिपब्लिक भारत,अगर मौलाना साद कोरोना डरता इलाज क्यों करा देखिए पूछता भारत अर्नब रिपब्लिक भारत,UNINFORMATIVE
@हेल्थ मिनिस्ट्री ऑफ इंडिया  को TJ से संबंधित कोरोना पाॅझीटीव 1445  (1023 =30% ) केस मीले है । तो हेल्थ मिनिस्टर @… https://t.co/aNOdRxzwcC,0,हेल्थ मिनिस्ट्री ऑफ इंडिया TJ संबंधित कोरोना पाॅझीटीव केस मीले हेल्थ मिनिस्टर,हेल्थ मिनिस्ट्री ऑफ इंडिया TJ संबंधित कोरोना पाॅझीटीव केस मीले हेल्थ मिनिस्टर,INFORMATIVE
RT @DEEPAK__HINDU: ✊वंदे मातरम जय श्री राम⛳ आज 5 तारीख को 9:00 बजे रात्री🌚में 9 मिनट तक अपने घर के💡लाईट बंद करे☝और दीप टॉर्च🔦 या मोबाईल के…,1,✊वंदे मातरम जय श्री राम⛳ आज तारीख बजे रात्री🌚में मिनट के💡लाईट बंद करे☝और दीप टॉर्च🔦 मोबाईल,वंदे मातरम जय श्री राम आज तारीख बजे रात्रीमें मिनट केलाईट बंद करेऔर दीप टॉर्च मोबाईल,UNINFORMATIVE
"RT @pinkichaubey: तू देख बेटा कोरोना,कैसे तुझे हमारे मोई जी तड़पा तड़पाकर मारते हैं 22 मार्च को तुझे बहरा किया था और आज 5 अप्रैल की रात को…",0,तू देख बेटा कोरोना कैसे तुझे हमारे मोई जी तड़पा तड़पाकर मारते मार्च तुझे बहरा आज अप्रैल रात,तू देख बेटा कोरोना कैसे तुझे हमारे मोई जी तड़पा तड़पाकर मारते मार्च तुझे बहरा आज अप्रैल रात,UNINFORMATIVE
RT @abhikrum: @ArvindKejriwal @Chandan15882648 #थूक_जिहाद #Kejriwal_Is_A_Sanke #कोरोना_जिहाद #वायरस_जिहाद इन पर भी एक ट्वीट कर देते साँप जी,-1,थूक जिहाद Kejriwal Is A Sanke कोरोना जिहाद वायरस जिहाद इन ट्वीट देते साँप जी,थूक जिहाद Kejriwal Is A Sanke कोरोना जिहाद वायरस जिहाद इन ट्वीट देते साँप जी,UNINFORMATIVE
RT @careofmedia: जनता को कोरोना के प्रकोप से बचाने की कवायद में नगर को सेनेटाइज कराते #मुस्लिम_खिदमतगार एटा के सपा जिलाध्यक्ष एवं मारहरा के…,1,जनता कोरोना प्रकोप बचाने कवायद नगर सेनेटाइज कराते मुस्लिम खिदमतगार एटा सपा जिलाध्यक्ष मारहरा,जनता कोरोना प्रकोप बचाने कवायद नगर सेनेटाइज कराते मुस्लिम खिदमतगार एटा सपा जिलाध्यक्ष मारहरा,INFORMATIVE
RT @Nspatil75500431: @_VivekJha_ @narendramodi @AmitShah @ManojTiwariMP @JPNadda @drharshvardhan @SureshChavhanke कोरोना वायरस ने भारत मे…,0,कोरोना वायरस भारत,कोरोना वायरस भारत,INFORMATIVE
बस अब कल 9 बजे इतना बोल दीजिएगा कि जो कोरोना जेहादी मेडिकल कर्मियों एवम सुरक्षा कर्मियों को परेशान कर रहे है उन्हे… https://t.co/zoydRViDX7,0,बस अब कल बजे इतना बोल दीजिएगा कोरोना जेहादी मेडिकल कर्मियों एवम सुरक्षा कर्मियों परेशान उन्हे,बस अब कल बजे इतना बोल दीजिएगा कोरोना जेहादी मेडिकल कर्मियों एवम सुरक्षा कर्मियों परेशान उन्हे,UNINFORMATIVE
"@KunalChoudhary_ कोरोना एक बीमारी है, ऐसे न जाएगी भाग।टॉर्च से कोरोना भगे मैं जलाऊँ 100 वाट😂 👉👉 #अंधेर_नगरी_चौपट_राजा",0,कोरोना बीमारी जाएगी भाग टॉर्च कोरोना भगे मैं जलाऊँ वाट😂 👉👉 अंधेर नगरी चौपट राजा,कोरोना बीमारी जाएगी भाग टॉर्च कोरोना भगे मैं जलाऊँ वाट  अंधेर नगरी चौपट राजा,UNINFORMATIVE
"@chintskap 50 साल के बाद ऋषि कपूर और डिंपल के सवाल का जवाब मिला।अंदर से कोई बाहर न जा सके,बाहर से कोई अंदर न आ स…",0,साल ऋषि कपूर डिंपल सवाल जवाब मिला बाहर सके बाहर आ स,साल ऋषि कपूर डिंपल सवाल जवाब मिला बाहर सके बाहर आ स,UNINFORMATIVE
कोरोना ने देश को बता दिया जयचंदो ने अपना लेवल बढ़ा लिया।पहले सत्ता मोह था राज भोग का स्वप्न था।आज कल लाशो को… https://t.co/9UeuvksSHl,-1,कोरोना देश बता जयचंदो लेवल बढ़ा लिया सत्ता मोह राज भोग स्वप्न आज कल लाशो,कोरोना देश बता जयचंदो लेवल बढ़ा लिया सत्ता मोह राज भोग स्वप्न आज कल लाशो,UNINFORMATIVE
"RT @Ashishsinghc1: ""Corona"" से डर नहीं लगता साहेब ""मौलाना"" से लगता है,जो देश के कोने कोने में छुपे हुए है।#निजामुद्दीन_के_कोरोना_जॉम्बीज…",-1,Corona डर लगता साहेब मौलाना लगता देश कोने कोने छुपे निजामुद्दीन कोरोना जॉम्बीज,Corona डर लगता साहेब मौलाना लगता देश कोने कोने छुपे निजामुद्दीन कोरोना जॉम्बीज,UNINFORMATIVE
मेरा आपसे यही निवेदन है की सभी लोग लॉक डाउन का पालन करे बस कुछ दिनो तक जिससे आप और हम इस कोरोना वायरस से बच सके कृपा करके अपने घर रहिऐ !,1,मेरा आपसे निवेदन लोग लॉक डाउन पालन करे बस दिनो जिससे हम कोरोना वायरस बच सके कृपा करके रहिऐ,मेरा आपसे निवेदन लोग लॉक डाउन पालन करे बस दिनो जिससे हम कोरोना वायरस बच सके कृपा करके रहिऐ,INFORMATIVE
RT @reaal_sachin: मुम्बई के डोंगरी में रास्ते पर नमाज़ पढ़कर कोरोना को भगाते देश के संसाधनों पर पहला हक़ रखने वाले विशेष प्रजाति के लोग..इ…,0,मुम्बई डोंगरी रास्ते नमाज़ पढ़कर कोरोना भगाते देश संसाधनों पहला हक़ रखने विशेष प्रजाति लोग इ,मुम्बई डोंगरी रास्ते नमाज़ पढ़कर कोरोना भगाते देश संसाधनों पहला हक़ रखने विशेष प्रजाति लोग इ,INFORMATIVE
"हारेगा कोरोना, जीतेगा इंडिया हिन्द देश के निवासी सभी जन एक है, रंग रूप वेश भाषा चाहे अनेक है ।#UniteAgainstCorona… https://t.co/0OSdczvfD6",1,हारेगा कोरोना जीतेगा इंडिया हिन्द देश निवासी जन रंग रूप वेश भाषा चाहे अनेक UniteAgainstCorona,हारेगा कोरोना जीतेगा इंडिया हिन्द देश निवासी जन रंग रूप वेश भाषा चाहे अनेक UniteAgainstCorona,UNINFORMATIVE
एक राम भक्त होने के नाते में शपथ लेता हूं मेरी डीपी उसी दिन बदली जाएगी जिस दिन हमारे देश  कोरोना  जैसी बीमारी  से… https://t.co/2NGLaruPV0,0,राम भक्त नाते शपथ लेता हूं मेरी डीपी दिन बदली जाएगी दिन हमारे देश कोरोना जैसी बीमारी,राम भक्त नाते शपथ लेता हूं मेरी डीपी दिन बदली जाएगी दिन हमारे देश कोरोना जैसी बीमारी,UNINFORMATIVE
"RT @VinodPa02509107: कोरोना का स्वागत ट्रम्प द्वारा सरकारने किया, अब दुनियाने गाली खिलाई तो मुस्लिमो की बली चढाई #सरकारकी_गलती_मुस्लिमोंकी_…",0,कोरोना स्वागत ट्रम्प सरकारने अब दुनियाने गाली खिलाई मुस्लिमो बली चढाई सरकारकी गलती मुस्लिमोंकी,कोरोना स्वागत ट्रम्प सरकारने अब दुनियाने गाली खिलाई मुस्लिमो बली चढाई सरकारकी गलती मुस्लिमोंकी,UNINFORMATIVE
"RT @007Dilnawaz: कोरोना वायरस भगाने के नाम पे पूरे मुल्क के लोगों को एक ख़ास वक़्त पर अपने घरों की बत्ती बुझाने और दीया, टोर्च, मोबाईल जला…",1,कोरोना वायरस भगाने नाम पूरे मुल्क लोगों ख़ास वक़्त घरों बत्ती बुझाने दीया टोर्च मोबाईल जला,कोरोना वायरस भगाने नाम पूरे मुल्क लोगों ख़ास वक़्त घरों बत्ती बुझाने दीया टोर्च मोबाईल जला,UNINFORMATIVE
Coronavirus Update: एंटीबॉडीज से कोरोना का रास्ता रोकने की कोशिश में वैज्ञानिक https://t.co/ml2ITs0gIU https://t.co/PjYAan6WSg,1,Coronavirus Update एंटीबॉडीज कोरोना रास्ता रोकने कोशिश वैज्ञानिक,Coronavirus Update एंटीबॉडीज कोरोना रास्ता रोकने कोशिश वैज्ञानिक,INFORMATIVE
"कोरोना आपदा: सांसदों का वेतन 30% घटाया, 2 साल तक सांसदों को क्षेत्रीय विकास हेतु आवंटित होने वाले MPLAD फण्ड पर भी रोक लगाई गई।",1,कोरोना आपदा सांसदों वेतन घटाया साल सांसदों क्षेत्रीय विकास हेतु आवंटित MPLAD फण्ड रोक लगाई गई,कोरोना आपदा सांसदों वेतन घटाया साल सांसदों क्षेत्रीय विकास हेतु आवंटित MPLAD फण्ड रोक लगाई गई,INFORMATIVE
"कोरोना के खिलाफ जंग में पाकिस्तान को चीन ने दिया बड़ा धोखा, अंडरवियर से बने मास्क भेजे",-1,कोरोना खिलाफ जंग पाकिस्तान चीन बड़ा धोखा अंडरवियर बने मास्क भेजे,कोरोना खिलाफ जंग पाकिस्तान चीन बड़ा धोखा अंडरवियर बने मास्क भेजे,INFORMATIVE
@aajtak @divyeshas मरकज के नाम पर कोरोना,0,मरकज नाम कोरोना,मरकज नाम कोरोना,UNINFORMATIVE
"कोरोना से ज़्यादा लोग दारू ना मिलने की वजह से मर सकते हैं, WHO ने दी चेतावनी https://t.co/zTVnVJ7xYJ https://t.co/EimRepXUAL",0,कोरोना ज़्यादा लोग दारू मिलने वजह मर WHO दी चेतावनी,कोरोना ज़्यादा लोग दारू मिलने वजह मर WHO दी चेतावनी,INFORMATIVE
"RT @jayanainani2: @iamsrk भारतीय संस्कृति महान है,जिसे अपना कर बड़े से बड़े रोगों से रक्षा होती है Request to PM है कि दीये जलाने के साथ गो…",1,भारतीय संस्कृति महान बड़े बड़े रोगों रक्षा Request PM दीये जलाने गो,भारतीय संस्कृति महान बड़े बड़े रोगों रक्षा Request PM दीये जलाने गो,UNINFORMATIVE
RT @ZeeNews: घर बैठे योग से कैसे कोरोना वायरस को हराएं? #AskZee पर ट्वीट कर योग गुरु रामदेव से पूछें अपना सवाल  @yogrishiramdev देखिए…,1,बैठे योग कैसे कोरोना वायरस हराएं AskZee ट्वीट योग गुरु रामदेव पूछें सवाल देखिए,बैठे योग कैसे कोरोना वायरस हराएं AskZee ट्वीट योग गुरु रामदेव पूछें सवाल देखिए,UNINFORMATIVE
RT @ChouhanShivraj: 'सबका साथ - सबका विकास - सबका विश्वास' यही हमारी @BJP4India का मूलमंत्र है! #COVID19 के संकट को देखते हुए प्रधानमंत्…,1,सबका सबका विकास सबका विश्वास हमारी मूलमंत्र COVID संकट देखते प्रधानमंत्,सबका सबका विकास सबका विश्वास हमारी मूलमंत्र COVID संकट देखते प्रधानमंत्,UNINFORMATIVE
".@ManojTiwariMP मनोज जी, आप दिल्ली के सांसद हैं और भारत सरकार ने 17000 करोड रूपया अन्य राज्यों को कोरोना से लड़ने…",0,मनोज जी दिल्ली सांसद भारत सरकार करोड रूपया अन्य राज्यों कोरोना लड़ने,मनोज जी दिल्ली सांसद भारत सरकार करोड रूपया अन्य राज्यों कोरोना लड़ने,INFORMATIVE
RT @Nitesh_19May: ग़रीबों के नाम पर बंगलादेशियो और रोहिंग्याओ की मदद देश कभी नहि करेगा। देश के ग़रीबों को तो तूने पहले ही षड्यंत्र रच कर…,-1,ग़रीबों नाम बंगलादेशियो रोहिंग्याओ मदद देश कभी नहि करेगा देश ग़रीबों तूने षड्यंत्र रच,ग़रीबों नाम बंगलादेशियो रोहिंग्याओ मदद देश कभी नहि करेगा देश ग़रीबों तूने षड्यंत्र रच,UNINFORMATIVE
RT @AmitShah___: खान साहेब कुछ दिनों से में लापता था क्यूंकि मैं खुद कोरोना से जूझ रहा हूं।कोई भी अस्पताल मुझे भर्ती नहीं कर रहा था मगर आप…,-1,खान साहेब दिनों लापता क्यूंकि मैं खुद कोरोना जूझ हूं अस्पताल मुझे भर्ती,खान साहेब दिनों लापता क्यूंकि मैं खुद कोरोना जूझ हूं अस्पताल मुझे भर्ती,UNINFORMATIVE
"RT @Pihuchoudhar: जो लोग परीक्षा में पास होने के लिए कई अगरबत्तियों के पैकेट जला देते थे , वहीं कह रहे है कि दीपक से क्या होगा ? दवा और भग…",0,लोग परीक्षा पास अगरबत्तियों पैकेट जला देते कह दीपक क्या होगा दवा भग,लोग परीक्षा पास अगरबत्तियों पैकेट जला देते कह दीपक क्या होगा दवा भग,UNINFORMATIVE
पहली प्राथमिकता कोरोना को हराना ।,1,पहली प्राथमिकता कोरोना हराना,पहली प्राथमिकता कोरोना हराना,INFORMATIVE
"RT @imvipulpandey: चीन से कोरोना टेस्ट किट खरीदना मतलब मौत को दावत देना, चीनी सामान पर कोई इतना विश्वास कैसे कर सकता है। स्पेन ने किया तो उ…",-1,चीन कोरोना टेस्ट किट खरीदना मतलब मौत दावत देना चीनी सामान इतना विश्वास कैसे स्पेन उ,चीन कोरोना टेस्ट किट खरीदना मतलब मौत दावत देना चीनी सामान इतना विश्वास कैसे स्पेन उ,INFORMATIVE
@RajatSharmaLive जो थूक रहे है जो lockdown का पालन नही कर रहे जो कोरोना फेला रहे है उन लोगो को हर ऐक वो हिन्दुस्ता… https://t.co/yQCyRczYJL,-1,थूक lockdown पालन नही कोरोना फेला लोगो हर ऐक वो हिन्दुस्ता,थूक lockdown पालन नही कोरोना फेला लोगो हर ऐक वो हिन्दुस्ता,UNINFORMATIVE
"@MunawwarRana न न जनाब!! आप इतनी बड़ी भूल कैसे कर बैठे...सारी दुनिया का सभी पंथ-धर्म बेहाल जिससे हुआ जाता है,वही… https://t.co/aDW1gylrB6",0,जनाब इतनी बड़ी भूल कैसे बैठे सारी दुनिया पंथ धर्म बेहाल जिससे जाता वही,जनाब इतनी बड़ी भूल कैसे बैठे सारी दुनिया पंथ धर्म बेहाल जिससे जाता वही,UNINFORMATIVE
RT @ModiLeDubega: ये तो शुक्र मनाओ कि देश को परम आदरणीय यशस्वी श्री नरेन्द्र मोदी जी के रूप में प्रधानमंत्री मिले है जो कोरोना जैसे महासंकट…,0,शुक्र मनाओ देश परम आदरणीय यशस्वी श्री नरेन्द्र मोदी जी रूप प्रधानमंत्री मिले कोरोना महासंकट,शुक्र मनाओ देश परम आदरणीय यशस्वी श्री नरेन्द्र मोदी जी रूप प्रधानमंत्री मिले कोरोना महासंकट,UNINFORMATIVE
"RT @sumantkabir: जो भी सुनता है, हैरान हुआ जाता है, कोरोना भी अब मुसलमान हुआ जाता है।-मुनव्वर राणा फरमाते हैं।जब से यह खबर फैली है, हम खु…",-1,सुनता हैरान जाता कोरोना अब मुसलमान जाता मुनव्वर राणा फरमाते खबर फैली हम खु,सुनता हैरान जाता कोरोना अब मुसलमान जाता मुनव्वर राणा फरमाते खबर फैली हम खु,UNINFORMATIVE
RT @DeepsUnique3434: #DeclareEmergency इस बीमारी को भारत में सफल करने के भरसक प्रयत्न में जुटे फर्जीवाल जी की मेहनत को देखते हुए भारत में इ…,-1,DeclareEmergency बीमारी भारत सफल भरसक प्रयत्न जुटे फर्जीवाल जी मेहनत देखते भारत इ,DeclareEmergency बीमारी भारत सफल भरसक प्रयत्न जुटे फर्जीवाल जी मेहनत देखते भारत इ,UNINFORMATIVE
"RT @swamidipankar: मा. प्रधानमंत्री जी के आवाहन के बाद, कोरोना के विरुद्ध,देवबंद में रखा गया एक महत्वपूर्ण बैठक, जिसमें सभी धर्म गुरुओं ने…",0,मा प्रधानमंत्री जी आवाहन कोरोना विरुद्ध देवबंद रखा महत्वपूर्ण बैठक जिसमें धर्म गुरुओं,मा प्रधानमंत्री जी आवाहन कोरोना विरुद्ध देवबंद रखा महत्वपूर्ण बैठक जिसमें धर्म गुरुओं,UNINFORMATIVE
RT @sharmapuru15: #रेलवे_लूट_रहा_हैमजदूर वर्ग ने जो पैसे जोड़े भी थे तो 2 महीने के लॉक डाउन में खत्म हो गये पैसे होते अगर तो पैदल चलने पर…,-1,रेलवे लूट हैमजदूर पैसे जोड़े महीने लॉक डाउन खत्म गये पैसे अगर पैदल चलने,रेलवे लूट हैमजदूर पैसे जोड़े महीने लॉक डाउन खत्म गये पैसे अगर पैदल चलने,INFORMATIVE
RT @SudarshanNewsTV: #कोरोना के खिलाफ वैश्विक लड़ाई के महानायक बन चुके भारत के प्रधानमंत्री @narendramodi ने प्रज्वलित किया दीप...#Deepot…,1,कोरोना खिलाफ वैश्विक लड़ाई महानायक बन चुके भारत प्रधानमंत्री प्रज्वलित दीप Deepot,कोरोना खिलाफ वैश्विक लड़ाई महानायक बन चुके भारत प्रधानमंत्री प्रज्वलित दीप Deepot,UNINFORMATIVE
"RT @RaghusharmaINC: कोरोना जैसी महामारी के दौर के बीच आगामी दुर्गाष्टमी और रामनवमी पर प्रदेशवासी यदि बेसहारा, बेघर और जरूरतमंद बच्चियों को…",1,कोरोना जैसी महामारी दौर बीच आगामी दुर्गाष्टमी रामनवमी प्रदेशवासी बेसहारा बेघर जरूरतमंद बच्चियों,कोरोना जैसी महामारी दौर बीच आगामी दुर्गाष्टमी रामनवमी प्रदेशवासी बेसहारा बेघर जरूरतमंद बच्चियों,UNINFORMATIVE
"RT @AjayTamtaBJP: तमसो मा ज्योतिर्गमय।प्रधानमंत्री @narendramodi जी के आह्वाहन और देश के विश्वास का अभिनंदन। अंधेरा छँटेगा, कोरोना हारे…",1,तमसो मा ज्योतिर्गमय प्रधानमंत्री जी आह्वाहन देश विश्वास अभिनंदन अंधेरा छँटेगा कोरोना हारे,तमसो मा ज्योतिर्गमय प्रधानमंत्री जी आह्वाहन देश विश्वास अभिनंदन अंधेरा छँटेगा कोरोना हारे,UNINFORMATIVE
RT @Zarakhan337: जिन जमात का टेस्ट मस्जिद मे सामान लाकर सबके सामने किया गया उनमे एक भी“कोरोना” का मरीज़ न निकला और जिनको पुलिस उठा लेकर ले…,-1,जमात टेस्ट मस्जिद सामान लाकर सबके सामने उनमे भी“कोरोना” मरीज़ निकला जिनको पुलिस उठा लेकर ले,जमात टेस्ट मस्जिद सामान लाकर सबके सामने उनमे भी“कोरोना” मरीज़ निकला जिनको पुलिस उठा लेकर ले,INFORMATIVE
RT @SachidanandGos4: दुनिया के देशों ने विश्व को जीतने के लिए परमाणु बम एवं ऐसे हत्यारों का सर्जन कर लिया जो क्षणभर में हजारों किलोमीटर दूर…,-1,दुनिया देशों विश्व जीतने परमाणु बम हत्यारों सर्जन लिया क्षणभर हजारों किलोमीटर दूर,दुनिया देशों विश्व जीतने परमाणु बम हत्यारों सर्जन लिया क्षणभर हजारों किलोमीटर दूर,UNINFORMATIVE
RT @ShyamShankarT12: हमने दीया जलाया।वेदमन्त्र का पाठ किया।हमने शंख बजाएं।ईश्वर से प्रार्थना की। हे ईश्वर विश्व को कोरोना महामारी से बचा…,1,हमने दीया जलाया वेदमन्त्र पाठ हमने शंख बजाएं ईश्वर प्रार्थना हे ईश्वर विश्व कोरोना महामारी बचा,हमने दीया जलाया वेदमन्त्र पाठ हमने शंख बजाएं ईश्वर प्रार्थना हे ईश्वर विश्व कोरोना महामारी बचा,UNINFORMATIVE
"RT @DrMonikaSingh_: इतिहास याद रखेगा की जिस दिन,भारत मे कोरोना से 20 मौते हुई और 570 लोग कोरोना पॉजिटिव मिले उस दिन,भारत मे दीपोत्सव म…",0,इतिहास याद रखेगा दिन भारत कोरोना मौते लोग कोरोना पॉजिटिव मिले दिन भारत दीपोत्सव म,इतिहास याद रखेगा दिन भारत कोरोना मौते लोग कोरोना पॉजिटिव मिले दिन भारत दीपोत्सव म,UNINFORMATIVE
